lon,lat,gid,y,x,comID
-96.3850497589513,41.7248986511994,1335,29,8,100080029
-96.2904918753042,41.7248986511994,1336,29,9,100090029
-96.1959339916572,41.7248986511994,1337,29,10,100100029
-96.1013761080101,41.7248986511994,1338,29,11,100110029
-96.0068182243631,41.7248986511994,1339,29,12,100120029
-95.912260340716,41.7248986511994,1340,29,13,100130029
-95.817702457069,41.7248986511994,1341,29,14,100140029
-95.7231445734219,41.7248986511994,1342,29,15,100150029
-95.6285866897748,41.7248986511994,1343,29,16,100160029
-95.5340288061278,41.7248986511994,1344,29,17,100170029
-95.4394709224808,41.7248986511994,1345,29,18,100180029
-95.3449130388337,41.7248986511994,1346,29,19,100190029
-95.2503551551866,41.7248986511994,1347,29,20,100200029
-95.1557972715396,41.7248986511994,1348,29,21,100210029
-95.0612393878926,41.7248986511994,1349,29,22,100220029
-94.9666815042455,41.7248986511994,1350,29,23,100230029
-94.8721236205984,41.7248986511994,1351,29,24,100240029
-94.7775657369514,41.7248986511994,1352,29,25,100250029
-94.6830078533043,41.7248986511994,1353,29,26,100260029
-94.5884499696573,41.7248986511994,1354,29,27,100270029
-94.4938920860102,41.7248986511994,1355,29,28,100280029
-94.3993342023632,41.7248986511994,1356,29,29,100290029
-94.3047763187161,41.7248986511994,1357,29,30,100300029
-94.2102184350691,41.7248986511994,1358,29,31,100310029
-94.115660551422,41.7248986511994,1359,29,32,100320029
-94.021102667775,41.7248986511994,1360,29,33,100330029
-93.9265447841279,41.7248986511994,1361,29,34,100340029
-93.8319869004809,41.7248986511994,1362,29,35,100350029
-93.7374290168338,41.7248986511994,1363,29,36,100360029
-93.6428711331868,41.7248986511994,1364,29,37,100370029
-93.5483132495397,41.7248986511994,1365,29,38,100380029
-93.4537553658927,41.7248986511994,1366,29,39,100390029
-93.3591974822456,41.7248986511994,1367,29,40,100400029
-93.2646395985986,41.7248986511994,1368,29,41,100410029
-93.1700817149515,41.7248986511994,1369,29,42,100420029
-93.0755238313045,41.7248986511994,1370,29,43,100430029
-92.9809659476574,41.7248986511994,1371,29,44,100440029
-92.8864080640104,41.7248986511994,1372,29,45,100450029
-92.7918501803633,41.7248986511994,1373,29,46,100460029
-92.6972922967163,41.7248986511994,1374,29,47,100470029
-92.6027344130692,41.7248986511994,1375,29,48,100480029
-92.5081765294222,41.7248986511994,1376,29,49,100490029
-92.4136186457751,41.7248986511994,1377,29,50,100500029
-92.3190607621281,41.7248986511994,1378,29,51,100510029
-92.224502878481,41.7248986511994,1379,29,52,100520029
-92.129944994834,41.7248986511994,1380,29,53,100530029
-92.0353871111869,41.7248986511994,1381,29,54,100540029
-91.9408292275398,41.7248986511994,1382,29,55,100550029
-91.8462713438928,41.7248986511994,1383,29,56,100560029
-91.7517134602458,41.7248986511994,1384,29,57,100570029
-91.6571555765987,41.7248986511994,1385,29,58,100580029
-91.5625976929516,41.7248986511994,1386,29,59,100590029
-91.4680398093046,41.7248986511994,1387,29,60,100600029
-91.3734819256575,41.7248986511994,1388,29,61,100610029
-91.2789240420105,41.7248986511994,1389,29,62,100620029
-91.1843661583634,41.7248986511994,1390,29,63,100630029
-91.0898082747164,41.7248986511994,1391,29,64,100640029
-90.9952503910693,41.7248986511994,1392,29,65,100650029
-90.9006925074223,41.7248986511994,1393,29,66,100660029
-90.8061346237753,41.7248986511994,1394,29,67,100670029
-90.7115767401282,41.7248986511994,1395,29,68,100680029
-90.6170188564811,41.7248986511994,1396,29,69,100690029
-90.5224609728341,41.7248986511994,1397,29,70,100700029
-90.427903089187,41.7248986511994,1398,29,71,100710029
-90.33334520554,41.7248986511994,1399,29,72,100720029
-90.2387873218929,41.7248986511994,1400,29,73,100730029
-90.1442294382459,41.7248986511994,1401,29,74,100740029
